Ho et al. origin time,Reproduced longitude,Reproduced latitude,Reproduced depth (km),Origin time without near source,Latitude without near source,Longitude without near source,Depth without near source (km),Origin time with STAR,Latitude with STAR,Longitude with STAR,Depth with STAR (km)
2015-04-11T00:40:52.891438,160.32519744833778,-75.36490722093384,-4.648438,2015-04-11T00:40:55.929917,-75.36127014122353,160.38967229657584,-4.648438,,,,
2015-04-11T02:29:08.143456,160.5331226552611,-75.36469111246748,117.695312,,,,,2015-04-11T02:29:09.253895,-75.43892291859409,160.51817392279182,-4.648438
2015-04-11T03:18:02.629184,161.27398608808969,-75.36356723156106,126.132812,,,,,2015-04-11T03:18:02.613424,-75.41538432334588,161.44107012675374,116.289062
2015-04-13T04:54:31.019139,160.52454913282156,-75.30725907378952,113.476562,,,,,2015-04-13T04:54:30.968330,-75.4876951459866,161.15816080914465,81.660156
2015-04-13T17:38:03.702735,160.52502888994152,-75.37577398252324,-4.824219,2015-04-13T17:38:05.053781,-75.37341725155186,160.49866548207342,-4.824219,2015-04-13T17:38:04.020909,-75.42070069701563,160.59211262473977,-4.912109
2015-04-14T00:13:11.142053,160.08401124247527,-75.33110996788199,-4.824219,2015-04-14T00:13:10.587860,-75.33309205803276,160.44409659755033,125.078125,2015-04-14T00:13:11.582161,-75.42688490180352,160.1998482193916,-4.824219
2015-04-16T10:23:23.443101,160.28617484026455,-75.26679756690808,-4.648438,2015-04-16T10:23:22.458162,-75.18637760802933,160.54523952384054,121.914062,2015-04-16T10:23:24.466091,-75.27393113630437,160.36460868694311,-4.648438
2015-04-18T17:26:21.114800,160.19000447034153,-75.24617627278063,108.730469,,,,,2015-04-18T17:26:21.285234,-75.42531749458884,160.60424783260268,-4.824219
2015-04-18T21:33:42.768896,160.34259158059893,-75.42085133090048,-4.824219,2015-04-18T21:33:44.556915,-75.4258107068393,160.47705606778004,-4.648438,2015-04-18T21:33:43.787864,-75.41950592204873,160.34077627373645,-4.912109
2015-04-19T10:17:05.997665,160.39504431600628,-75.39956517541512,-4.648438,,,,,2015-04-19T10:17:07.004853,-75.44731871591571,160.50635801986152,-4.648438
2015-04-21T02:42:17.922558,160.5100148956661,-75.29650982787939,118.398438,,,,,2015-04-21T02:42:19.450782,-75.4073440071505,160.61449500062605,-4.824219
2015-04-21T12:13:20.134909,160.34882767632405,-75.53726680474341,-4.648438,,,,,2015-04-21T12:13:21.963926,-75.57278948785635,160.4559621120907,-4.824219
2015-04-21T13:40:11.036504,161.04392222871195,-75.63094468523114,-4.296875,,,,,2015-04-21T13:40:10.882420,-75.57769937421128,161.10980373922848,95.019531
2015-04-22T17:29:31.766362,160.60784131843133,-75.38551221703183,115.234375,,,,,2015-04-22T17:29:33.253285,-75.43523033513198,160.58293066983268,-4.648438
2015-04-23T15:37:53.761918,161.3983837701595,-75.33660501127218,-4.648438,,,,,,,,
2015-04-24T06:34:44.089114,160.58878121629343,-75.3885384671464,111.367188,,,,,2015-04-24T06:34:44.908765,-75.4481641420774,160.54243538884953,-4.824219
2015-04-25T11:57:37.772149,159.98523430845995,-75.31727823878596,-4.824219,2015-04-25T11:57:39.180917,-75.35176236244305,160.2844643366203,-4.648438,2015-04-25T11:57:38.422849,-75.41062398011492,160.5318783190615,-4.912109
2015-04-26T09:11:10.366144,160.23392829313923,-75.26202675004694,124.726562,,,,,2015-04-26T09:11:10.325993,-75.26471833492485,160.2375003261189,124.902344
2015-04-26T20:51:13.398868,159.98309930567157,-75.29812937785641,-4.824219,2015-04-26T20:51:15.583053,-75.34668606673684,160.25458718884633,-4.824219,2015-04-26T20:51:13.042231,-75.53135755652566,159.83860378300471,1.152344
2015-04-27T07:49:28.655352,160.61518684653223,-75.39088479476392,112.070312,,,,,2015-04-27T07:49:29.442493,-75.45051615697837,160.56894284322533,-4.824219
2015-04-30T23:07:52.892063,160.74200137396593,-75.44926769370684,-4.648438,,,,,2015-04-30T23:07:54.095769,-75.42580225866993,160.663066114341,-4.824219
2015-05-01T00:06:37.674944,160.64765415340912,-75.4315193859747,-4.648438,,,,,,,,
2015-05-01T14:36:44.447191,161.76530706807569,-75.76613950236019,35.078125,,,,,2015-05-01T14:36:44.889678,-75.53782986046429,161.19427948889881,97.128906
2015-05-04T05:45:45.876108,160.31075336330034,-75.35414386710555,114.882812,,,,,2015-05-04T05:45:47.349241,-75.52476395562995,160.5540901434472,-4.824219
2015-05-04T11:25:37.131319,160.85001947008286,-75.24192755402939,105.742188,,,,,2015-05-04T11:25:36.462009,-75.37400295730912,161.14920807016205,-4.824219
2015-05-05T21:50:22.630401,160.2200055598936,-75.35536943504293,-4.648438,2015-05-05T21:50:23.875956,-75.32168688788312,160.4748595832565,122.617188,2015-05-05T21:50:25.055743,-75.42715504264521,160.47888487621003,-4.912109
2015-05-06T06:31:55.045636,160.45135492825597,-75.33846930597309,-4.648438,,,,,2015-05-06T06:31:55.273702,-75.4204308285414,160.655684983011,-4.824219
2015-05-07T15:07:56.374540,160.04404506740244,-75.26586953503615,-4.824219,2015-05-07T15:07:58.576809,-75.31108379815514,160.25319099432517,-4.648438,2015-05-07T15:07:55.479501,-75.41104535296988,160.54987139946314,-4.824219
2015-05-07T16:31:05.000199,161.15344673702882,-75.27793486954324,102.226562,,,,,2015-05-07T16:31:05.633015,-75.34564416736299,161.20219920478064,-4.824219
2015-05-09T06:34:23.064651,161.70620115144345,-75.62994903577129,-4.296875,2015-05-09T06:34:22.699673,-75.6085916259971,161.67471792055355,-4.296875,2015-05-09T06:34:21.992177,-75.47951589774462,161.53348918036465,121.914062
2015-05-10T03:55:50.039573,159.9439547908216,-75.44380553420802,-4.648438,2015-05-10T03:55:56.939188,-75.15844163026739,159.9837049878966,23.828125,2015-05-10T03:55:50.234900,-75.58105156755222,159.6821679864462,53.007812
2015-05-10T13:55:16.569724,161.21730070639924,-75.33989083765246,121.210938,,,,,2015-05-10T13:55:19.099753,-75.37901103814731,161.01675665851766,-4.648438
2015-05-10T18:02:59.016868,159.84082495031612,-75.32996383999055,-4.648438,2015-05-10T18:03:00.231025,-75.33143389602705,160.16508130680847,-4.648438,2015-05-10T18:02:58.644764,-75.57343454826123,159.62544132944396,24.003906
2015-05-10T23:25:59.642944,160.9272608638562,-75.3146870428311,102.929688,,,,,,,,
2015-05-13T04:30:11.030367,160.48996565925515,-75.35846831235489,104.160156,,,,,,,,
2015-05-13T15:52:22.395492,160.43052762517013,-75.37439632081096,-4.648438,2015-05-13T15:52:24.060715,-75.37676097542982,160.45688170852617,-4.648438,,,,
2015-05-14T05:29:16.225310,160.32925643220642,-75.29908422576878,105.039062,,,,,,,,
2015-05-15T10:45:41.473872,160.01576836386488,-75.3579940031071,-4.824219,2015-05-15T10:45:39.019300,-75.34685982150839,160.4395822038932,116.992188,,,,
2015-05-16T02:06:32.177776,160.75792407940375,-75.19132660681119,118.046875,,,,,,,,
2015-05-16T17:51:30.540002,160.62959062029677,-75.31665440787138,105.039062,,,,,,,,
2015-05-17T20:32:35.860776,161.20231207509562,-75.2633602822626,126.835938,,,,,,,,
2015-05-18T15:11:38.963664,160.86234717263582,-75.50222114194402,-4.296875,,,,,,,,
2015-05-18T15:12:42.990792,160.29038201421963,-75.20098927289072,128.242188,,,,,,,,
2015-05-19T22:02:24.331198,160.36885740910958,-75.58634287782024,-4.648438,2015-05-19T22:02:23.207980,-75.43245128426756,160.76534795072232,133.164062,,,,
2015-05-20T00:40:53.712351,160.46311405515476,-75.33007832201412,132.460938,,,,,,,,
2015-05-20T22:41:04.890104,160.31487467468907,-75.28832267425966,112.070312,,,,,,,,
2015-05-21T11:31:34.178456,160.50149453956655,-75.39256356423897,-4.824219,2015-05-21T11:31:35.390487,-75.39492006440078,160.5278933660604,-4.824219,,,,
2015-05-21T20:26:44.389732,161.0129480723451,-75.64243428418722,-4.648438,,,,,,,,
2015-05-22T07:07:03.780628,161.02821671676767,-75.65315863207313,1.679688,,,,,,,,
2015-05-25T14:41:14.613662,160.08751746802398,-75.55166221957316,81.132812,2015-05-25T14:41:13.500598,-75.67798545300063,160.06967749395852,60.390625,,,,
2015-05-28T05:02:53.179037,160.2768798258028,-75.29432305889657,112.773438,,,,,,,,
2015-05-28T15:25:59.791942,160.3072035720589,-75.23089228574618,119.804688,2015-05-28T15:25:59.303379,-75.23089228574618,160.3072035720589,119.804688,,,,
2015-06-01T07:52:31.231927,161.0939958066771,-75.20219333973421,147.578125,,,,,,,,
2015-06-01T20:58:26.655876,160.39077037611008,-75.27630294749527,121.914062,2015-06-01T20:58:26.407001,-75.27630294749527,160.39077037611008,121.914062,,,,
2015-06-02T23:51:10.283992,161.21361655880392,-75.18911703895209,145.820312,,,,,,,,
2015-06-02T23:51:14.830737,160.79992231854445,-75.2893351430985,103.984375,,,,,,,,
2015-06-03T05:08:06.423112,160.18673269913916,-75.50379713122666,-4.648438,2015-06-03T05:08:07.057767,-75.51651532650922,160.64806736688573,-4.648438,,,,
2015-06-07T19:42:05.653652,160.52011901435253,-75.32102766984697,123.671875,2015-06-07T19:42:03.222812,-75.32102766984697,160.52011901435253,123.671875,,,,
2015-06-08T12:57:19.812959,159.81465727286172,-75.5220404531907,-0.078125,2015-06-08T12:57:19.395163,-75.5269110595944,159.86771142510642,-1.484375,,,,
2015-06-10T03:14:56.775952,159.92188270028103,-75.33037493874609,-4.824219,2015-06-10T03:14:56.515833,-75.26322140299216,160.14374743544823,121.914062,,,,
2015-06-10T03:15:56.105367,160.1674842161351,-75.2464739138355,113.476562,,,,,,,,
2015-06-10T14:22:08.791915,160.5100148956661,-75.29650982787939,129.648438,,,,,,,,
2015-06-10T17:54:07.406198,161.13809915172322,-75.3330538537495,119.804688,,,,,,,,
2015-06-12T18:14:45.473150,160.58583748927583,-75.36939342680226,110.664062,2015-06-12T18:14:44.887146,-75.36939342680226,160.58583748927583,110.664062,,,,
2015-06-13T16:30:28.731996,159.7100765672684,-75.31775452642724,-4.648438,2015-06-13T16:30:30.561292,-75.38551221703183,160.60784131843133,-4.296875,,,,
2015-06-14T02:17:44.234578,160.4955021417904,-75.28575990879932,104.335938,,,,,,,,
2015-06-14T22:19:10.178002,160.54504872353604,-75.27132869013826,127.539062,2015-06-14T22:19:11.195413,-75.27132869013826,160.54504872353604,127.539062,,,,
2015-06-17T03:46:49.308526,160.69445517636524,-75.39790541800363,119.804688,,,,,,,,
2015-06-18T00:30:47.538831,160.31205840775297,-75.24315380817268,120.332031,,,,,,,,
2015-06-18T19:21:47.146397,161.64821608242806,-75.493782918616,85.703125,,,,,,,,
2015-06-22T00:43:05.937656,160.5100148956661,-75.29650982787939,131.054688,,,,,,,,
2015-06-23T14:07:05.671273,161.11898513227848,-75.36904107409185,126.132812,2015-06-23T14:07:05.744715,-75.36904107409185,161.11898513227848,126.132812,,,,
2015-06-25T06:28:47.967030,160.39235473453866,-75.38041727825289,-4.648438,2015-06-25T06:28:50.212648,-75.39693701339363,160.57704753017177,-4.648438,,,,
2015-06-26T03:53:23.316327,160.46206895069477,-75.27802418351644,123.671875,,,,,,,,
2015-06-28T16:47:02.329797,161.05617396496245,-75.24123103602476,112.070312,,,,,,,,
2015-06-30T19:41:18.971563,160.35151702825053,-75.36728406257791,-4.648438,2015-06-30T19:41:18.168572,-75.32270809044311,160.5916521876429,125.429688,,,,
2015-07-03T02:36:13.156153,161.06253173288857,-75.34532572342172,121.210938,,,,,,,,
2015-07-04T10:29:57.908066,160.61062535652442,-75.31968203539007,122.96875,,,,,,,,
2015-07-07T15:43:33.677713,161.19462832760843,-75.35674971672839,126.132812,,,,,,,,
2015-07-10T13:27:42.693993,160.3548131674585,-75.4384986191778,-4.296875,,,,,,,,
2015-07-10T14:58:34.620354,160.56828102837534,-75.3395026568325,129.648438,2015-07-10T14:58:35.175235,-75.3395026568325,160.56828102837534,129.648438,,,,
2015-07-12T13:34:43.651008,160.3525055433332,-75.35082724548852,-3.066406,2015-07-12T13:34:42.555359,-75.34554634584009,160.53025728001782,-4.648438,,,,
2015-07-13T21:36:52.118787,160.96961441073017,-75.26188933637052,130.351562,,,,,,,,
2015-07-15T08:33:00.878285,159.92937862352494,-75.3097404605591,-4.648438,2015-07-15T08:33:02.335152,-75.21828804571774,160.01606449300775,112.421875,,,,
2015-07-16T12:30:07.778007,160.4178492355732,-75.26221778964647,120.332031,,,,,,,,
2015-07-18T07:11:31.846953,161.1574117384744,-75.23124651034841,120.507812,,,,,,,,
2015-07-20T05:20:59.244095,160.43052762517013,-75.37439632081096,-4.648438,,,,,,,,
2015-07-21T23:36:41.108291,160.2693549880691,-75.23689064616646,125.429688,,,,,,,,
2015-07-23T12:58:41.124990,160.32667190580472,-75.27993971685582,116.992188,2015-07-23T12:58:41.182237,-75.27993971685582,160.32667190580472,116.992188,,,,
2015-07-23T14:12:21.671260,161.99022951941433,-75.4703904804096,-4.648438,,,,,,,,
2015-07-25T15:45:38.454510,161.03613740351295,-75.34303171566057,124.023438,,,,,,,,
2015-07-26T05:08:16.956479,160.60660848656542,-75.50342441025902,-4.648438,2015-07-26T05:08:18.074685,-75.50342441025902,160.60660848656542,-4.648438,,,,
2015-07-26T22:49:33.991927,160.28617484026455,-75.26679756690808,124.726562,,,,,,,,
2015-07-28T08:59:25.254351,160.2575596409948,-75.24526981763283,119.101562,,,,,,,,
2015-07-29T02:53:42.739221,160.95170720344936,-75.21558219473067,-4.824219,,,,,,,,
2015-07-30T08:45:19.586826,160.80026586179343,-75.40722333634213,124.023438,,,,,,,,
2015-07-30T15:01:26.197788,161.82328454283203,-75.48481721469635,-4.648438,,,,,,,,
2015-08-02T06:21:22.227685,160.3450211245487,-75.22488762694283,131.757812,,,,,,,,
2015-08-04T20:48:16.618877,160.9348224072683,-75.50379368367774,5.898438,2015-08-04T20:48:16.953788,-75.45477789196248,160.91297951817876,73.398438,,,,
2015-08-05T00:13:11.101323,160.79975267022513,-75.23040230840864,123.847656,,,,,,,,
2015-08-12T14:05:42.009660,160.50677810074467,-75.36233537958726,-4.648438,,,,,,,,
2015-08-13T10:27:46.278214,160.36724208795147,-75.29307495990165,129.648438,2015-08-13T10:27:46.748593,-75.29307495990165,160.36724208795147,129.648438,,,,
2015-08-13T10:27:47.502274,160.7758350947593,-75.33906376598082,124.726562,,,,,,,,
2015-08-15T18:02:42.152121,160.49452832162697,-75.45571405948452,-4.648438,,,,,,,,
2015-08-15T18:03:56.116999,159.9188045755424,-75.30165024294784,-4.824219,2015-08-15T18:03:55.686225,-75.30677027266854,159.94847148658292,-4.296875,,,,
2015-08-17T19:24:52.499830,161.3460916695663,-75.39792796482104,89.570312,,,,,,,,
2015-08-19T11:50:45.196115,160.87893041906116,-75.44710144641222,113.828125,,,,,,,,
2015-08-19T11:53:10.559657,160.42507128810536,-75.33610420854349,112.773438,,,,,,,,
2015-08-19T16:37:27.417834,159.97320988950878,-75.23799189222406,-4.648438,2015-08-19T16:37:27.966746,-75.36293252769276,160.99430815698778,-4.296875,,,,
2015-08-21T03:31:17.631782,160.74418701616773,-75.38342702335233,-4.648438,,,,,,,,
2015-08-21T08:55:25.557582,160.4205629749029,-75.21285946859511,174.648438,,,,,,,,
2015-08-24T15:20:39.305487,160.73884180389138,-75.43012221166303,119.804688,,,,,,,,
2015-08-25T03:46:44.547547,161.36865197420028,-75.3810524874886,124.726562,,,,,,,,
2015-08-26T01:44:43.269511,160.49784179722627,-75.38987545361064,-4.648438,,,,,,,,
2015-09-02T04:07:40.365403,160.37747337393554,-75.34362765794663,135.097656,,,,,2015-09-02T04:07:40.535503,-75.35288196320262,160.4014856145502,135.273438
2015-09-02T11:31:44.169317,160.188807266039,-75.23660425421191,111.191406,,,,,2015-09-02T11:31:43.746779,-75.23660425421191,160.188807266039,111.191406
2015-09-06T05:21:08.066245,160.00472986102582,-75.17461057686178,110.664062,,,,,2015-09-06T05:21:10.349143,-75.27334143436424,160.59378839205544,-4.824219
2015-09-08T17:10:30.173179,160.62952227666804,-75.50308259273925,-4.824219,2015-09-08T17:10:27.469922,-75.43397136458532,160.75580442084888,121.738281,2015-09-08T17:10:29.032555,-75.50594060521082,160.62176964538287,-4.912109
2015-09-11T18:12:59.987610,161.1721308875932,-75.30777470930558,107.148438,,,,,2015-09-11T18:13:01.341232,-75.35793776798997,161.1266204039368,-4.824219
2015-09-15T16:01:59.433766,161.08401538830836,-75.26954363989515,174.121094,,,,,2015-09-15T16:02:07.496046,-75.46374762663109,160.69203968388555,-4.648438
2015-09-17T18:46:20.779795,161.20593419597378,-75.38123832965037,106.796875,,,,,2015-09-17T18:46:21.438671,-75.49122277583427,161.4212535619523,100.996094
2015-09-19T00:37:02.921164,160.61220775482303,-75.37174000516694,119.804688,,,,,2015-09-19T00:37:04.380552,-75.4372355307425,160.6322299782269,-4.824219
2015-09-19T12:51:05.494993,160.4607010579042,-75.44797532838635,-4.296875,,,,,,,,
2015-09-22T12:02:43.719561,160.89760475820287,-75.29323986452953,116.289062,,,,,2015-09-22T12:02:43.974591,-75.4425222999358,161.15266116591647,92.03125
2015-09-22T18:08:16.767097,160.75686310554627,-75.46000542938592,124.726562,,,,,2015-09-22T18:08:19.606350,-75.5695257446705,160.76863159746466,88.515625
2015-09-24T08:45:00.905698,160.8081044706263,-75.53050929363935,110.664062,,,,,2015-09-24T08:45:01.446328,-75.6382035094589,160.93595786980111,87.636719
2015-09-24T08:46:53.629035,160.88252476983115,-75.61711213686242,-0.078125,,,,,,,,
2015-10-01T18:26:18.527890,159.9478598629892,-75.65752895195877,0.625,2015-10-01T18:26:17.338361,-75.6325112580216,160.19661827408626,-4.296875,2015-10-01T18:26:20.681677,-75.43785936246265,159.98248187703578,0.976562
2015-10-01T18:26:21.939688,160.3238207693412,-75.23477182899656,107.675781,,,,,2015-10-01T18:26:22.327273,-75.39171290735378,160.65112970164807,-4.824219
2015-10-05T09:42:09.188357,161.0542818138429,-75.40580484355456,106.796875,,,,,2015-10-05T09:42:10.411435,-75.44866859673053,160.95113010954137,-4.648438
2015-10-07T05:17:51.930223,161.03760369497095,-75.22783964015883,128.417969,,,,,2015-10-07T05:17:51.555388,-75.22783964015883,161.03760369497095,128.417969
2015-10-07T05:57:48.080260,159.9074499356386,-75.46890107939483,-4.648438,2015-10-07T05:57:47.067601,-75.28468918018416,160.37901301353028,128.945312,2015-10-07T05:57:47.311626,-75.50330279492064,159.89475360875565,-2.363281
2015-10-08T04:04:13.710923,159.8352752189474,-75.4670035402199,-1.484375,2015-10-08T04:04:12.690887,-75.3371511410461,160.5419764995556,119.101562,2015-10-08T04:04:12.900644,-75.54268048000151,159.80688466696546,3.964844
2015-10-14T09:10:08.575785,161.10860906922684,-75.24581034110665,111.367188,,,,,2015-10-14T09:10:08.949017,-75.32983149017572,161.3191150805509,-4.648438
2015-10-17T03:07:21.398687,160.95457632969828,-75.46781176117152,-4.648438,2015-10-17T03:07:22.324844,-75.46781176117152,160.95457632969828,-4.648438,2015-10-17T03:07:22.855833,-75.41436510142404,160.6938533490898,-4.824219
2015-10-21T23:05:53.418695,161.1310031867287,-75.2618734445951,126.484375,,,,,2015-10-21T23:05:55.121564,-75.37517740480106,161.08111539602643,-4.648438
2015-10-22T02:42:39.747744,160.48379751648744,-75.29415176386341,125.429688,,,,,2015-10-22T02:42:39.844709,-75.42510516454793,160.7086433226441,-4.824219
2015-10-23T00:10:15.371532,160.29797115523522,-75.2584165034066,126.835938,,,,,2015-10-23T00:10:15.448458,-75.2584165034066,160.29797115523522,126.835938
2015-10-24T04:41:23.634732,160.95358644280535,-75.3169936018767,107.851562,,,,,2015-10-24T04:41:25.565048,-75.37440894052422,160.96386810164574,-4.648438
2015-10-27T09:15:39.303859,161.23992044746583,-75.32303030564078,116.992188,,,,,,,,
2015-10-28T02:33:56.094502,160.48157287301555,-75.19005764942163,134.570312,,,,,2015-10-28T02:33:54.220489,-75.52623484945236,161.53068182888092,105.742188
2015-10-28T13:41:02.284635,161.20593419597378,-75.38123832965037,122.265625,,,,,2015-10-28T13:41:03.342332,-75.53019710787706,161.4657662809428,85.351562
2015-10-30T01:39:45.448173,159.99585671954125,-75.32536560022656,-4.648438,2015-10-30T01:39:47.455336,-75.35775843885699,160.2462905267052,-4.648438,2015-10-30T01:39:45.033142,-75.5331005211049,159.80591896166516,1.503906
2015-10-31T17:16:32.923552,161.29640837599877,-75.31378482713075,122.265625,,,,,2015-10-31T17:16:32.334219,-75.50757642528845,161.64480815450133,102.929688
2015-11-01T14:50:45.768476,160.5538234681172,-75.24379381576094,126.132812,,,,,,,,
2015-11-01T17:55:50.539410,161.1153453895089,-75.34990453318119,118.398438,,,,,,,,
2015-11-02T06:49:58.519874,160.71777412964838,-75.38109574131553,124.023438,2015-11-02T06:49:56.871929,-75.38109574131553,160.71777412964838,124.023438,2015-11-02T06:49:58.121922,-75.47923332831219,160.84196740491402,-4.824219
2015-11-03T11:36:36.260299,160.60784131843133,-75.38551221703183,106.796875,,,,,,,,
2015-11-03T12:17:26.071488,160.5545076866327,-75.2698179845788,125.957031,,,,,2015-11-03T12:17:26.042640,-75.2698179845788,160.5545076866327,125.957031
2015-11-04T02:21:22.623247,160.2743649659554,-75.27517815557083,126.835938,,,,,2015-11-04T02:21:22.740727,-75.45169100978815,160.58219978250094,-4.824219
2015-11-07T08:02:25.449873,159.8472777528626,-75.36138960590739,-4.824219,2015-11-07T08:02:27.125259,-75.3721263969291,160.1961509732995,-4.648438,2015-11-07T08:02:24.106853,-75.6137249565799,159.70171785348134,6.777344
2015-11-07T20:40:41.833534,160.93955907545023,-75.45708679585387,69.179688,2015-11-07T20:40:41.879097,-75.42721834836999,160.92116296980726,80.429688,2015-11-07T20:40:41.662640,-75.47011587894364,160.98118664487896,69.179688
2015-11-08T18:28:13.446348,160.4105818470673,-75.32534790434354,125.429688,,,,,2015-11-08T18:28:15.509907,-75.46626721554854,160.42737400109758,-4.824219
2015-11-09T23:32:54.507126,160.3030638606611,-75.29670515745336,122.617188,,,,,,,,
2015-11-11T01:11:20.071649,160.49784179722627,-75.38987545361064,-4.648438,,,,,2015-11-11T01:11:20.095770,-75.4269715753069,160.67630798407092,-4.824219
2015-11-11T19:43:56.560192,160.99624856701527,-75.48083840737335,-4.648438,,,,,2015-11-11T19:43:56.320414,-75.461314902525,161.01558144181334,94.316406
2015-11-11T19:44:03.150273,161.0660754837794,-75.01628008082088,-4.648438,,,,,2015-11-11T19:44:04.208617,-75.04611008026211,161.08425301756648,-3.945312
